season,team,wins,games,pyth_wins_same_year,warps_wins,pure_quality_pts,schedule_context_pts,projection_quality_pts,pyth_forecast_prior,prior_games,prior_wins_forecast,warps_error,pyth_error,prior_wins_error
2019,PHI,9.0,16,8.793197415224748,8.657165969424682,0.5732674508730004,0.0,0.5732674508730004,8.503285270891977,16.0,9.0,-0.34283403057531814,-0.4967147291080227,0.0
2019,PIT,8.0,16,7.552007176982404,9.243166447099005,1.6742247919933104,0.0,1.6742247919933104,9.617618675337324,16.0,9.5,1.2431664470990054,1.617618675337324,1.5
2019,SEA,11.0,16,8.16526087242014,9.487805921866634,2.001530746610749,0.0,2.001530746610749,9.948901228331563,16.0,10.0,-1.5121940781333656,-1.0510987716684372,-1.0
2019,SF,13.0,16,11.794543222036305,6.542053226028299,-2.1177871344403374,-0.0,-2.1177871344403374,5.779535761624862,16.0,4.0,-6.457946773971701,-7.220464238375138,-9.0
2019,TB,7.0,16,8.188108210640673,6.842931268967681,-1.391037876560923,-0.0,-1.391037876560923,6.515114647802977,16.0,5.0,-0.1570687310323189,-0.4848853521970229,-2.0
2019,TEN,9.0,16,9.810393613404356,8.049838696189708,0.2898905950359191,-0.0,0.2898905950359191,8.216465532549867,16.0,9.0,-0.9501613038102921,-0.7835344674501332,0.0
2019,WAS,3.0,16,3.802176576503356,6.687452586306394,-2.156047756606428,0.0,-2.156047756606428,5.740810292651512,16.0,7.0,3.687452586306394,2.7408102926515117,4.0
2020,ARI,8.0,16,9.04434573077916,6.819633126919881,-1.6511902016575073,-0.0,-1.6511902016575073,6.116926963266665,16.0,5.5,-1.1803668730801187,-1.883073036733335,-2.5
2020,ATL,4.0,16,7.578986612878659,7.5847226741490505,-0.36120163546695594,-0.0,-0.36120163546695594,7.562819816802684,16.0,7.0,3.5847226741490505,3.5628198168026843,3.0
2020,BAL,11.0,16,11.79165652944987,11.215268405024863,4.5618635206192675,0.0,4.5618635206192675,13.08087238970106,16.0,14.0,0.21526840502486344,2.08087238970106,3.0
2020,BUF,13.0,16,10.643154992448553,9.07825462038642,1.6298254562235088,-0.0,1.6298254562235088,9.794476684563326,16.0,10.0,-3.9217453796135793,-3.2055233154366736,-3.0
2020,CAR,5.0,16,6.698508500265572,6.246653590487355,-2.582774370387569,-0.0,-2.582774370387569,5.072754226130078,16.0,5.0,1.2466535904873552,0.07275422613007798,0.0
2020,CHI,8.0,16,8.051104549893294,7.583816533221518,-0.4971599061422452,-0.0,-0.4971599061422452,7.410430022737271,16.0,8.0,-0.41618346677848184,-0.5895699772627294,0.0
2020,CIN,4.5,16,5.18712104902428,5.9376611959116214,-3.1830772125792715,0.0,-3.1830772125792715,4.399900518561534,16.0,2.0,1.4376611959116214,-0.10009948143846614,-2.5
2020,CLE,11.0,16,7.747880010381376,7.399622791904241,-1.3058058024608157,0.0,-1.3058058024608157,6.5040535220671565,16.0,6.0,-3.6003772080957592,-4.4959464779328435,-5.0
2020,DAL,6.0,16,6.317116795159984,9.922635813195777,2.4764081770269013,0.0,2.4764081770269013,10.74337494460875,16.0,8.0,3.922635813195777,4.74337494460875,2.0
2020,DEN,5.0,16,5.081958414610856,7.264888041740224,-0.9281593757104902,-0.0,-0.9281593757104902,6.927341203766694,16.0,7.0,2.2648880417402237,1.9273412037666944,2.0
2020,DET,5.0,16,5.106711854000002,6.764043618213073,-1.7551245850294759,-0.0,-1.7551245850294759,6.000431370908055,16.0,3.5,1.7640436182130728,1.0004313709080552,-1.5
2020,GB,13.0,16,10.909693818451249,8.930927024004557,1.5559201690956141,-0.0,1.5559201690956141,9.71163941817397,16.0,13.0,-4.069072975995443,-3.28836058182603,0.0
2020,HOU,4.0,16,6.2354659500685745,7.584573610966792,-0.12632980793224402,-0.0,-0.12632980793224402,7.826077574142543,16.0,10.0,3.5845736109667916,3.826077574142543,6.0
2020,IND,11.0,16,10.03803335176481,8.015114760760378,-0.24759671834406197,0.0,-0.24759671834406197,7.690154695653293,16.0,7.0,-2.984885239239622,-3.309845304346707,-4.0
2020,JAX,1.0,16,3.9198865662839926,6.486142430076436,-2.257274024271836,-0.0,-2.257274024271836,5.437593602700737,16.0,6.0,5.486142430076436,4.437593602700737,5.0
2020,KC,14.0,16,10.45382445471399,10.141368278646697,3.0513578626921274,0.0,3.0513578626921274,11.387811386476663,16.0,12.0,-3.8586317213533032,-2.6121886135233368,-2.0
2020,LAC,7.0,16,7.02093876494748,8.144276903649855,-0.1695424355837918,0.0,-0.1695424355837918,7.777642393287881,16.0,5.0,1.144276903649855,0.7776423932878807,-2.0
2020,LAR,10.0,16,10.115051334204287,8.428989943190194,0.6967134808582913,-0.0,0.6967134808582913,8.748591494500214,16.0,9.0,-1.571010056809806,-1.2514085054997857,-1.0
2020,LV,8.0,16,7.088527378789245,6.307746115974723,-2.344280268900307,-0.0,-2.344280268900307,5.340072034976447,16.0,7.0,-1.692253884025277,-2.659927965023553,-1.0
2020,MIA,10.0,16,9.666198454774934,5.400292169955101,-3.636657782168938,-0.0,-3.636657782168938,3.8915015131275434,16.0,5.0,-4.599707830044899,-6.108498486872456,-5.0
2020,MIN,7.0,16,7.060810253572553,9.664599361168088,2.4275969934726884,0.0,2.4275969934726884,10.688664582576559,16.0,10.0,2.6645993611680883,3.6886645825765587,3.0
2020,NE,7.0,16,7.24789761623769,11.000174073653755,4.517670178486142,0.0,4.517670178486142,13.031337968048891,16.0,12.0,4.0001740736537545,6.031337968048891,5.0
2020,NO,12.0,16,11.202798900584916,9.695763257710881,2.426894185959426,0.0,2.426894185959426,10.687876835779827,16.0,13.0,-2.3042367422891186,-1.3121231642201732,1.0
2020,NYG,6.0,16,5.758458075087301,6.442382488218387,-2.2529547494359177,-0.0,-2.2529547494359177,5.442434892601589,16.0,4.0,0.4423824882183869,-0.5575651073984114,-2.0
2020,NYJ,2.0,16,2.9261080870542493,6.345512953119267,-2.1256365054298643,-0.0,-2.1256365054298643,5.585140451362267,16.0,7.0,4.345512953119267,3.5851404513622667,5.0
2020,PHI,4.5,16,5.921976719782419,8.524075240281476,0.7365097407113851,0.0,0.7365097407113851,8.793197415224748,16.0,9.0,4.024075240281476,4.293197415224748,4.5
2020,PIT,12.0,16,10.626268364211526,7.8898164717494135,-0.37084839573995027,0.0,-0.37084839573995027,7.552007176982404,16.0,8.0,-4.1101835282505865,-4.447992823017596,-4.0
2020,SEA,12.0,16,9.976072833915955,7.918181471605831,0.17628084233195912,-0.0,0.17628084233195912,8.16526087242014,16.0,11.0,-4.081818528394169,-3.8347391275798604,-1.0
2020,SF,6.0,16,7.65365062851553,10.262544091956576,3.414233587608049,-0.0,3.414233587608049,11.794543222036305,16.0,13.0,4.262544091956576,5.794543222036305,7.0
2020,TB,11.0,16,10.948355391237484,8.194855180978843,0.19666465223896457,0.0,0.19666465223896457,8.188108210640673,16.0,7.0,-2.805144819021157,-2.8118917893593274,-4.0
2020,TEN,11.0,16,9.055054470902023,9.281072939104654,1.6440261324102559,0.0,1.6440261324102559,9.810393613404356,16.0,9.0,-1.7189270608953464,-1.1896063865956439,-2.0
2020,WAS,7.0,16,8.17130377543621,5.524390822074067,-3.7163512024933416,0.0,-3.7163512024933416,3.802176576503356,16.0,3.0,-1.475609177925933,-3.197823423496644,-4.0
2021,ARI,11.0,17,10.519380635106945,9.17177874752102,1.0518499466757436,-0.0,1.0518499466757436,9.609617338952857,16.0,8.0,-1.8282212524789792,-1.390382661047143,-3.0
2021,ATL,7.0,17,4.8882299862344105,8.34070970692213,-0.39142875957726786,0.0,-0.39142875957726786,8.052673276183576,16.0,4.0,1.34070970692213,1.052673276183576,-3.0
2021,BAL,8.0,17,8.370707812074492,11.18643280359079,3.757763552933202,-0.0,3.757763552933202,12.528635062540488,16.0,11.0,3.1864328035907903,4.528635062540488,3.0
2021,BUF,11.0,17,13.116721867888247,10.453518580025012,2.626567935282969,0.0,2.626567935282969,11.308352179476588,16.0,13.0,-0.5464814199749881,0.30835217947658755,2.0
2021,CAR,5.0,17,5.739238898180641,7.399713900703551,-1.258639599386296,-0.0,-1.258639599386296,7.117165281532171,16.0,5.0,2.399713900703551,2.117165281532171,0.0
2021,CHI,6.0,17,5.878501910767689,8.207904807349701,0.07357518178394483,-0.0,0.07357518178394483,8.554298584261625,16.0,8.0,2.207904807349701,2.554298584261625,2.0
2021,CIN,10.0,17,10.493203477439812,6.588994982425634,-2.7472530721027395,-0.0,-2.7472530721027395,5.511316114588298,16.0,4.5,-3.4110050175743662,-4.488683885411702,-5.5
2021,CLE,8.0,17,7.885341412880184,8.285657528953244,-0.22508029163881121,-0.0,-0.22508029163881121,8.232122511030212,16.0,11.0,0.28565752895324437,0.2321225110302123,3.0
2021,DAL,12.0,17,12.189780873020384,7.535686271015211,-1.6342843952566013,0.0,-1.6342843952566013,6.711936594857483,16.0,6.0,-4.464313728984789,-5.288063405142517,-6.0
2021,DEN,7.0,17,8.898367284232028,7.0553700757085105,-2.8508310886368893,0.0,-2.8508310886368893,5.399580815524034,16.0,5.0,0.05537007570851049,-1.6004191844759657,-2.0
2021,DET,3.5,17,5.057842923722969,6.116413832256774,-2.826450640499326,-0.0,-2.826450640499326,5.425881344875002,16.0,5.0,2.6164138322567743,1.9258813448750018,1.5
2021,GB,13.0,17,10.411228128366009,10.251596745422658,2.889090485052567,-0.0,2.889090485052567,11.591549682104452,16.0,13.0,-2.748403254577342,-1.4084503178955483,0.0
2021,HOU,4.0,17,4.135149298786967,7.342773724920656,-1.7147049042147309,0.0,-1.7147049042147309,6.62518257194786,16.0,4.0,3.342773724920656,2.6251825719478603,0.0
2021,IND,9.0,17,10.587484093812732,9.9882208116814,2.0305644245919914,0.0,2.0305644245919914,10.66541043625011,16.0,11.0,0.9882208116813995,1.6654104362501094,2.0
2021,JAX,3.0,17,3.3591889574055815,5.708783462497504,-3.995392536638284,-0.0,-3.995392536638284,4.1648794766767425,16.0,1.0,2.708783462497504,1.1648794766767425,-2.0
2021,KC,12.0,17,11.190682429680674,10.55177975269523,2.440090279247883,0.0,2.440090279247883,11.107188483133614,16.0,14.0,-1.4482202473047696,-0.8928115168663862,2.0
2021,LAC,9.0,17,8.823745820415326,8.246816519462294,-0.9410677976468964,0.0,-0.9410677976468964,7.459747437756697,16.0,7.0,-0.7531834805377056,-1.5402525622433032,-2.0
2021,LAR,12.0,17,10.594700966161172,9.671478857885218,2.106421880075483,-0.0,2.106421880075483,10.747242042592054,16.0,10.0,-2.3285211421147824,-1.2527579574079457,-2.0
2021,LV,10.0,17,6.905070098851205,7.977663500765031,-0.8744976265868889,0.0,-0.8744976265868889,7.5315603399635735,16.0,8.0,-2.022336499234969,-2.4684396600364265,-2.0
2021,MIA,9.0,17,7.599924603933546,9.8919340297192,1.6643324323714264,0.0,1.6643324323714264,10.270335858198367,16.0,10.0,0.8919340297192004,1.2703358581983668,1.0
2021,MIN,8.0,17,8.476327899893217,7.572313063362836,-0.9017971029644716,-0.0,-0.9017971029644716,7.502110894420838,16.0,7.0,-0.42768693663716384,-0.4978891055791621,-1.0
2021,NE,10.0,17,12.427133588459515,8.115107475476915,-0.7175288212544577,0.0,-0.7175288212544577,7.700891217252546,16.0,7.0,-1.8848925245230852,-2.299108782747454,-3.0
2021,NO,9.0,17,9.33356488491921,10.671229606881722,3.177778983708216,-0.0,3.177778983708216,11.902973831871474,16.0,12.0,1.671229606881722,2.902973831871474,3.0
2021,NYG,4.0,17,4.143809694075683,6.911077784272371,-2.1845251006877002,0.0,-2.1845251006877002,6.118361704780257,16.0,6.0,2.911077784272371,2.1183617047802574,2.0
2021,NYJ,4.0,17,4.08263657153981,5.051457492248001,-4.974196503723012,-0.0,-4.974196503723012,3.1089898424951397,16.0,2.0,1.0514574922480007,-0.8910101575048603,-2.0
2021,PHI,9.0,17,9.92263773868447,7.4935640034877595,-2.0234703973860615,0.0,-2.0234703973860615,6.292100264768821,16.0,4.5,-1.5064359965122405,-2.7078997352311793,-4.5
2021,PIT,9.5,17,7.017320493833051,10.242987027402252,2.609935759144583,-0.0,2.609935759144583,11.290410136974746,16.0,12.0,0.7429870274022523,1.7904101369747458,2.5
2021,SEA,7.0,17,9.26596909561658,9.493171754536933,1.9695375439132214,-0.0,1.9695375439132214,10.599577386035703,16.0,12.0,2.4931717545369327,3.599577386035703,5.0
2021,SF,10.0,17,10.062283262520735,8.123529320321397,-0.3178898007134281,-0.0,-0.3178898007134281,8.13200379279775,16.0,6.0,-1.8764706796786026,-1.8679962072022498,-4.0
2021,TB,13.0,17,12.004226827039465,10.542664265901637,2.9271694952221496,-0.0,2.9271694952221496,11.632627603189828,16.0,11.0,-2.457335734098363,-1.3673723968101719,-2.0
2021,TEN,12.0,17,10.175731219338948,9.143487933633658,1.0623973247220686,-0.0,1.0623973247220686,9.6209953753334,16.0,11.0,-2.856512066366342,-2.3790046246665995,-1.0
2021,WAS,7.0,17,5.970951827255059,8.666181630953746,0.19196321418841678,0.0,0.19196321418841678,8.682010261400972,16.0,7.0,1.666181630953746,1.682010261400972,0.0
2022,ARI,4.0,17,5.7962280609055155,9.32300386022305,1.7421225143254104,-0.0,1.7421225143254104,10.519380635106945,17.0,11.0,5.32300386022305,6.519380635106945,7.0
2022,ATL,7.0,17,7.9373680583572455,6.237432808357969,-2.9368229866125497,-0.0,-2.9368229866125497,4.8882299862344105,17.0,7.0,-0.7625671916420309,-2.1117700137655895,0.0
2022,BAL,10.0,17,9.555763711855468,8.662395850488176,-0.043218291701199965,0.0,-0.043218291701199965,8.370707812074492,17.0,8.0,-1.337604149511824,-1.6292921879255076,-2.0
2022,BUF,13.0,16,12.005373598993923,10.653084368128363,3.900263688892629,0.0,3.900263688892629,12.345149993306585,17.0,11.0,-2.346915631871637,-0.6548500066934153,-2.0
2022,CAR,7.0,17,7.747234615713418,6.890499951848991,-2.229716292422764,-0.0,-2.229716292422764,5.739238898180641,17.0,5.0,-0.10950004815100911,-1.2607611018193587,-2.0
2022,CHI,3.0,17,5.156696919341024,7.291323428734152,-2.114002100631128,0.0,-2.114002100631128,5.878501910767689,17.0,6.0,4.291323428734152,2.878501910767689,3.0
2022,CIN,12.0,16,10.397687010038387,8.992090202035861,1.7203718097658547,-0.0,1.7203718097658547,9.875956214060999,17.0,10.0,-3.007909797964139,-2.1240437859390013,-2.0
2022,CLE,7.0,17,7.957614481051603,8.229401441805624,-0.44651116582655614,0.0,-0.44651116582655614,7.885341412880184,17.0,8.0,1.2294014418056243,0.8853414128801838,1.0
2022,DAL,12.0,17,11.502603906619813,11.160124678347415,3.130064724593864,0.0,3.130064724593864,12.189780873020384,17.0,12.0,-0.8398753216525847,0.18978087302038382,0.0
2022,DEN,5.0,17,6.296799940391293,8.795405704209044,0.395216065186965,0.0,0.395216065186965,8.898367284232028,17.0,7.0,3.7954057042090437,3.8983672842320285,2.0
2022,DET,9.0,17,9.094394737465437,6.773224665621322,-2.795890921347726,0.0,-2.795890921347726,5.057842923722969,17.0,3.5,-2.2267753343786776,-3.942157076277031,-5.5
2022,GB,8.0,17,8.472813841379658,9.817367505357767,1.6522581657429434,0.0,1.6522581657429434,10.411228128366009,17.0,13.0,1.8173675053577671,2.411228128366009,5.0
2022,HOU,3.5,17,4.963008531847227,6.075582624327844,-3.562560729054404,0.0,-3.562560729054404,4.135149298786967,17.0,4.0,2.5755826243278443,0.6351492987869669,0.5
2022,IND,4.5,17,4.826475911225877,10.139195441150903,1.7987099493949297,0.0,1.7987099493949297,10.587484093812732,17.0,9.0,5.639195441150903,6.087484093812732,4.5
2022,JAX,9.0,17,9.93145232087077,5.733729360529426,-4.207309267071168,0.0,-4.207309267071168,3.3591889574055815,17.0,3.0,-3.266270639470574,-5.640811042594418,-6.0
2022,KC,14.0,17,11.362948931092356,9.723653880032602,2.299909848983419,-0.0,2.299909848983419,11.190682429680674,17.0,12.0,-4.276346119967398,-2.809317570319326,-2.0
2022,LAC,10.0,17,8.681931997076331,8.67459593721549,0.33321279371198265,0.0,0.33321279371198265,8.823745820415326,17.0,9.0,-1.3254040627845107,-1.1762541795846744,-1.0
2022,LAR,5.0,17,6.297226211644922,9.147219482507065,1.8047064773713815,-0.0,1.8047064773713815,10.594700966161172,17.0,12.0,4.147219482507065,5.594700966161172,7.0
2022,LV,6.0,17,7.930793280503421,7.051661287991744,-1.261022504711224,-0.0,-1.261022504711224,6.905070098851205,17.0,10.0,1.0516612879917444,0.9050700988512048,4.0
2022,MIA,9.0,17,8.449384913858724,7.846022480799824,-0.6836651290898763,-0.0,-0.6836651290898763,7.599924603933546,17.0,9.0,-1.1539775192001764,-1.4000753960664536,0.0
2022,MIN,13.0,17,8.42898490696289,8.60446886045012,0.04454185991311375,0.0,0.04454185991311375,8.476327899893217,17.0,8.0,-4.395531139549879,-4.523672100106783,-5.0
2022,NE,8.0,17,8.981243291111518,10.8666380192553,3.3272820411402946,0.0,3.3272820411402946,12.427133588459515,17.0,10.0,2.8666380192552996,4.427133588459515,2.0
2022,NO,7.0,17,8.052673276183576,9.066166155978266,0.7568234848289854,-0.0,0.7568234848289854,9.33356488491921,17.0,9.0,2.066166155978266,2.3335648849192108,2.0
2022,NYG,9.5,17,8.335791251106341,6.246105492061939,-3.5553647721178594,0.0,-3.5553647721178594,4.143809694075683,17.0,4.0,-3.2538945079380612,-5.356190305924317,-5.5
2022,NYJ,7.0,17,7.842746779397979,5.637075487235706,-3.606193763262832,-0.0,-3.606193763262832,4.08263657153981,17.0,4.0,-1.3629245127642937,-2.91736342846019,-3.0
2022,PHI,14.0,17,11.637099848046867,9.95260527294918,1.2462864650817864,0.0,1.2462864650817864,9.92263773868447,17.0,9.0,-4.04739472705082,-4.07736226131553,-5.0
2022,PIT,9.0,17,7.335543334692455,7.329323082677631,-1.1677532044690124,-0.0,-1.1677532044690124,7.017320493833051,17.0,9.5,-1.6706769173223686,-1.9826795061669493,0.5
2022,SEA,9.0,17,8.649578890794846,9.040648849341128,0.7006578742884078,-0.0,0.7006578742884078,9.26596909561658,17.0,7.0,0.04064884934112811,0.26596909561657966,-2.0
2022,SF,13.0,17,12.911670936572282,9.41250545125829,1.3623184869937979,-0.0,1.3623184869937979,10.062283262520735,17.0,10.0,-3.5874945487417094,-2.937716737479265,-3.0
2022,TB,8.0,17,7.158276467966462,10.561638431088443,2.9758871287952005,-0.0,2.9758871287952005,12.004226827039465,17.0,13.0,2.5616384310884435,4.004226827039465,5.0
2022,TEN,7.0,17,6.654078141362273,9.628831818999018,1.4565828461352928,0.0,1.4565828461352928,10.175731219338948,17.0,12.0,2.628831818999018,3.1757312193389478,5.0
2022,WAS,8.5,17,7.833670759497338,7.436978118992343,-2.0371850968279572,0.0,-2.0371850968279572,5.970951827255059,17.0,7.0,-1.063021881007657,-2.5290481727449414,-1.5
2023,ARI,4.0,17,5.412354444126852,6.139696496264374,-2.862924658090935,-0.0,-2.862924658090935,5.7962280609055155,17.0,4.0,2.1396964962643743,1.7962280609055155,0.0
2023,ATL,7.0,17,7.003498414036334,8.909943631772226,-0.5195102579518113,0.0,-0.5195102579518113,7.9373680583572455,17.0,7.0,1.9099436317722258,0.9373680583572455,0.0
2023,BAL,13.0,17,13.33679442575643,9.675131733750339,1.2517759185915334,0.0,1.2517759185915334,9.555763711855468,17.0,10.0,-3.324868266249661,-3.4442362881445323,-3.0
2023,BUF,11.0,17,12.019036398405685,11.318548940015932,4.480036701417258,-0.0,4.480036701417258,12.755709448931043,16.0,13.0,0.3185489400159316,1.755709448931043,2.0
2023,CAR,2.0,17,3.5180561548562217,8.38784669366406,-0.7276056874752685,0.0,-0.7276056874752685,7.747234615713418,17.0,7.0,6.387846693664059,5.747234615713418,5.0
2023,CHI,7.0,17,7.982589921401315,6.0644750592835335,-3.5628725775465977,0.0,-3.5628725775465977,5.156696919341024,17.0,3.0,-0.9355249407164665,-1.843303080658976,-4.0
2023,CIN,9.0,17,8.016948172194644,10.52345376667482,2.7204712792810133,0.0,2.7204712792810133,11.047542448165787,16.0,12.0,1.5234537666748196,2.047542448165787,3.0
2023,CLE,11.0,17,9.400812964845317,8.588107028202815,-0.49735114712779727,0.0,-0.49735114712779727,7.957614481051603,17.0,7.0,-2.411892971797185,-3.0423855189483966,-4.0
2023,DAL,12.0,17,12.872135224565971,10.435538013730335,3.382534931365183,-0.0,3.382534931365183,11.502603906619813,17.0,12.0,-1.5644619862696647,-0.4973960933801873,0.0
2023,DEN,8.0,17,7.046731932758842,6.78324444474011,-2.3150635410748714,-0.0,-2.3150635410748714,6.296799940391293,17.0,5.0,-1.2167555552598897,-1.7032000596087071,-3.0
2023,DET,12.0,17,10.039163331188114,9.177699949093089,0.7468212217245482,0.0,0.7468212217245482,9.094394737465437,17.0,9.0,-2.822300050906911,-2.9056052625345625,-3.0
2023,GB,9.0,17,9.404117697961219,8.98013768592373,0.06651931504287917,0.0,0.06651931504287917,8.472813841379658,17.0,8.0,-0.019862314076270593,-0.5271861586203421,-1.0
2023,HOU,10.0,17,9.161201631714297,6.4960607666356704,-3.77485878906611,0.0,-3.77485878906611,4.963008531847227,17.0,3.5,-3.5039392333643296,-5.036991468152773,-6.5
2023,IND,9.0,17,8.028443915404539,6.229458293097975,-3.924289704201782,0.0,-3.924289704201782,4.826475911225877,17.0,4.5,-2.7705417069020246,-4.173524088774123,-4.5
2023,JAX,9.0,17,8.661574909848136,10.075748244325311,1.662955989666986,0.0,1.662955989666986,9.93145232087077,17.0,9.0,1.075748244325311,0.9314523208707701,0.0
2023,KC,11.0,17,10.785490030940744,10.698169674183971,3.2296866911325885,-0.0,3.2296866911325885,11.362948931092356,17.0,14.0,-0.3018303258160291,0.3629489310923564,3.0
2023,LAC,5.0,17,7.102516580232213,8.542985943670232,0.29539295150446115,-0.0,0.29539295150446115,8.681931997076331,17.0,10.0,3.5429859436702316,3.6819319970763313,5.0
2023,LAR,10.0,17,9.195155617700461,6.443130453536417,-2.314596999795315,-0.0,-2.314596999795315,6.297226211644922,17.0,5.0,-3.5568695464635827,-3.7027737883550778,-5.0
2023,LV,8.0,17,8.530384509006016,8.251406567029072,-0.5267061578549962,0.0,-0.5267061578549962,7.930793280503421,17.0,6.0,0.25140656702907194,-0.06920671949657908,-2.0
2023,MIA,11.0,17,10.834428399236472,7.985308701247629,0.04087704681300368,-0.0,0.04087704681300368,8.449384913858724,17.0,9.0,-3.0146912987523713,-2.550615086141276,-2.0
2023,MIN,7.0,17,7.986901359423504,8.304051271538613,0.018549842622932144,-0.0,0.018549842622932144,8.42898490696289,17.0,13.0,1.3040512715386132,1.4289849069628904,6.0
2023,NE,4.0,17,4.439682343383035,8.627360531080955,0.6229803102951583,-0.0,0.6229803102951583,8.981243291111518,17.0,8.0,4.627360531080955,4.981243291111518,4.0
2023,NO,9.0,17,10.539349621678273,8.916444226808302,-0.39331210734653177,0.0,-0.39331210734653177,8.052673276183576,17.0,7.0,-0.08355577319169782,-0.947326723816424,-2.0
2023,NYG,6.0,17,4.54531109554956,7.708186343761031,-0.08344785738536446,-0.0,-0.08344785738536446,8.335791251106341,17.0,9.5,1.7081863437610307,2.3357912511063414,3.5
2023,NYJ,7.0,17,5.76861521807336,7.577458654215323,-0.6230704492221744,-0.0,-0.6230704492221744,7.842746779397979,17.0,7.0,0.5774586542153228,0.842746779397979,0.0
2023,PHI,11.0,17,8.616979991540331,10.48865926234746,3.5297367613602035,-0.0,3.5297367613602035,11.637099848046867,17.0,14.0,-0.5113407376525405,0.6370998480468675,3.0
2023,PIT,10.0,17,7.859439220569503,7.734498636687558,-1.1781896182338634,0.0,-1.1781896182338634,7.335543334692455,17.0,9.0,-2.265501363312442,-2.6644566653075454,-1.0
2023,SEA,9.0,17,7.504409366363028,8.38047167937201,0.259983433565654,-0.0,0.259983433565654,8.649578890794846,17.0,9.0,-0.6195283206279907,-0.3504211092051541,0.0
2023,SF,12.0,17,13.01468207126883,11.923425379184485,4.924717120610994,0.0,4.924717120610994,12.911670936572282,17.0,13.0,-0.07657462081551536,0.9116709365722819,1.0
2023,TB,9.0,17,9.187227015133514,7.518807268667949,-1.3722029609613973,0.0,-1.3722029609613973,7.158276467966462,17.0,8.0,-1.481192731332051,-1.8417235320335381,-1.0
2023,TEN,6.0,17,6.665395351474858,7.660541566598361,-1.924033117091551,0.0,-1.924033117091551,6.654078141362273,17.0,7.0,1.6605415665983614,0.6540781413622732,1.0
2023,WAS,4.0,17,4.323178167289155,7.454003092896317,-0.6330038845680301,-0.0,-0.6330038845680301,7.833670759497338,17.0,8.5,3.4540030928963166,3.8336707594973376,4.5
2024,ARI,8.0,17,9.04245498928803,6.671666866940577,-2.6979822681505885,-0.0,-2.6979822681505885,5.412354444126852,17.0,4.0,-1.3283331330594228,-2.5876455558731477,-4.0
2024,ATL,8.0,17,7.658759558223319,7.9830067391117,-1.2611447495433328,0.0,-1.2611447495433328,7.003498414036334,17.0,7.0,-0.016993260888299666,-0.9965015859636663,-1.0
2024,BAL,12.0,17,11.930302934060787,11.501968620490754,4.457958925658867,-0.0,4.457958925658867,13.33679442575643,17.0,13.0,-0.49803137950924636,1.3367944257564304,1.0
2024,BUF,13.0,17,11.881414778069443,10.699758402425,3.2679948432439048,-0.0,3.2679948432439048,12.019036398405685,17.0,11.0,-2.300241597575001,-0.9809636015943148,-2.0
2024,CAR,5.0,17,4.364597353507226,5.579530244004199,-4.408574712913725,0.0,-4.408574712913725,3.5180561548562217,17.0,2.0,0.5795302440041992,-1.4819438451437783,-3.0
2024,CHI,5.0,17,6.743527644047534,8.604807335839809,-0.37700388074956215,0.0,-0.37700388074956215,7.982589921401315,17.0,7.0,3.6048073358398085,2.982589921401315,2.0
2024,CIN,9.0,17,9.342652874247149,8.329188630216674,-0.3459776350124274,0.0,-0.3459776350124274,8.016948172194644,17.0,9.0,-0.6708113697833262,-0.9830518278053564,0.0
2024,CLE,3.0,17,3.821167684713088,8.722082262814908,0.9036822904016476,-0.0,0.9036822904016476,9.400812964845317,17.0,11.0,5.722082262814908,6.400812964845317,8.0
2024,DAL,7.0,17,5.683977896613673,11.63756022288361,4.038361587980801,0.0,4.038361587980801,12.872135224565971,17.0,12.0,4.637560222883611,5.872135224565971,5.0
2024,DEN,10.0,17,11.509457895736311,7.542717327569936,-1.222103944351177,-0.0,-1.222103944351177,7.046731932758842,17.0,8.0,-2.457282672430064,-2.953268067241158,-2.0
2024,DET,15.0,17,13.02113477264375,9.296380276493721,1.4801265177773741,-0.0,1.4801265177773741,10.039163331188114,17.0,12.0,-5.703619723506279,-4.960836668811886,-3.0
2024,GB,11.0,17,11.473137011533845,8.965844139433662,0.906666536088845,-0.0,0.906666536088845,9.404117697961219,17.0,9.0,-2.0341558605663383,-1.5958823020387811,-2.0
2024,HOU,10.0,17,8.5,8.582374808662632,0.687308059133476,-0.0,0.687308059133476,9.161201631714297,17.0,10.0,-1.4176251913373683,-0.838798368285703,0.0
2024,IND,8.0,17,7.254610859704452,8.417081200898647,-0.33559672953773795,0.0,-0.33559672953773795,8.028443915404539,17.0,9.0,0.41708120089864664,0.028443915404539055,1.0
2024,JAX,4.0,17,5.5370832052543575,8.605036527932736,0.23613429179871276,0.0,0.23613429179871276,8.661574909848136,17.0,9.0,4.605036527932736,4.661574909848136,5.0
2024,KC,15.0,17,10.154150199409028,9.809328991933098,2.1540757163555,-0.0,2.1540757163555,10.785490030940744,17.0,11.0,-5.190671008066902,-4.214509969059256,-4.0
2024,LAC,11.0,17,11.305316655502454,7.74992550746108,-1.1717291976482884,0.0,-1.1717291976482884,7.102516580232213,17.0,5.0,-3.2500744925389196,-3.897483419767787,-6.0
2024,LAR,10.0,17,7.992190754785773,8.90182097912225,0.7179692449807638,-0.0,0.7179692449807638,9.195155617700461,17.0,10.0,-1.0981790208777493,-0.8048443822995388,0.0
